연도,시도,시군구,연령구분,분만건수
2019,대구,대구남구,20~29세,138
2019,대구,대구남구,30~39세,337
2019,대구,대구남구,40~49세,43
2019,대구,대구남구,50세 이상,0
2019,대구,대구동구,19세 이하,0
2019,대구,대구동구,20~29세,84
2019,대구,대구동구,30~39세,254
2019,대구,대구동구,40~49세,31
2019,대구,대구동구,50세 이상,0
2019,대구,대구북구,19세 이하,0
2019,대구,대구북구,20~29세,881
2019,대구,대구북구,30~39세,2415
2019,대구,대구북구,40~49세,122
2019,대구,대구북구,50세 이상,0
2019,대구,대구서구,19세 이하,0
2019,대구,대구서구,20~29세,11
2019,대구,대구서구,30~39세,14
2019,대구,대구서구,40~49세,0
2019,대구,대구서구,50세 이상,0
2019,대구,대구수성구,19세 이하,22
2019,대구,대구수성구,20~29세,1267
2019,대구,대구수성구,30~39세,4010
2019,대구,대구수성구,40~49세,219
2019,대구,대구수성구,50세 이상,0
2019,대구,대구중구,19세 이하,0
2019,대구,대구중구,20~29세,23
2019,대구,대구중구,30~39세,118
2019,대구,대구중구,40~49세,0
2019,대구,대구중구,50세 이상,0
2019,대구,대구달서구,19세 이하,18
2019,대구,대구달서구,20~29세,1574
2019,대구,대구달서구,30~39세,4762
2019,대구,대구달서구,40~49세,278
2019,대구,대구달서구,50세 이상,0
2019,대구,대구달성군,19세 이하,0
2019,대구,대구달성군,20~29세,280
2019,대구,대구달성군,30~39세,640
2019,대구,대구달성군,40~49세,28
2019,대구,대구달성군,50세 이상,0
2019,광주,광주동구,19세 이하,0
2019,광주,광주동구,20~29세,105
2019,광주,광주동구,30~39세,519
2019,광주,광주동구,40~49세,59
2019,광주,광주동구,50세 이상,0
2019,광주,광주북구,19세 이하,10
2019,광주,광주북구,20~29세,1385
2019,광주,광주북구,30~39세,3832
2019,광주,광주북구,40~49세,212
2019,광주,광주북구,50세 이상,0
2019,광주,광주서구,19세 이하,0
2019,광주,광주서구,20~29세,637
2019,광주,광주서구,30~39세,1733
2019,광주,광주서구,40~49세,80
2019,광주,광주서구,50세 이상,0
2019,광주,광주광산구,19세 이하,0
2019,광주,광주광산구,20~29세,710
2019,광주,광주광산구,30~39세,1701
2019,광주,광주광산구,40~49세,115
2019,광주,광주광산구,50세 이상,0
2019,광주,광주남구,19세 이하,0
2019,광주,광주남구,20~29세,286
2019,광주,광주남구,30~39세,784
2019,광주,광주남구,40~49세,79
2019,광주,광주남구,50세 이상,0
2019,대전,대전유성구,19세 이하,0
2019,대전,대전유성구,20~29세,449
2019,대전,대전유성구,30~39세,1371
2019,대전,대전유성구,40~49세,42
2019,대전,대전유성구,50세 이상,0
2019,대전,대전대덕구,19세 이하,0
2019,대전,대전대덕구,20~29세,30
2019,대전,대전대덕구,30~39세,21
2019,대전,대전대덕구,40~49세,0
2019,대전,대전대덕구,50세 이상,0
2019,대전,대전서구,19세 이하,22
2019,대전,대전서구,20~29세,1973
2019,대전,대전서구,30~39세,5536
2019,대전,대전서구,40~49세,335
2019,대전,대전서구,50세 이상,0
2019,대전,대전동구,19세 이하,0
2019,대전,대전동구,20~29세,346
2019,대전,대전동구,30~39세,740
2019,대전,대전동구,40~49세,47
2019,대전,대전동구,50세 이상,0
2019,대전,대전중구,19세 이하,0
2019,대전,대전중구,20~29세,126
2019,대전,대전중구,30~39세,454
2019,대전,대전중구,40~49세,45
2019,대전,대전중구,50세 이상,0
2019,울산,울산남구,19세 이하,15
2019,울산,울산남구,20~29세,1502
2019,울산,울산남구,30~39세,4010
2019,울산,울산남구,40~49세,190
2019,울산,울산남구,50세 이상,0
2019,울산,울산동구,19세 이하,0
2019,울산,울산동구,20~29세,190
2019,울산,울산동구,30~39세,505
2019,울산,울산동구,40~49세,30
2019,울산,울산동구,50세 이상,0
2019,울산,울산중구,19세 이하,0
2019,울산,울산중구,20~29세,169
2019,울산,울산중구,30~39세,582
2019,울산,울산중구,40~49세,29
2019,울산,울산중구,50세 이상,0
2019,울산,울산북구,19세 이하,0
2019,울산,울산북구,20~29세,0
2019,울산,울산북구,30~39세,0
2019,울산,울산북구,40~49세,0
2019,울산,울산북구,50세 이상,0
2019,울산,울산울주군,19세 이하,0
2019,울산,울산울주군,20~29세,0
2019,울산,울산울주군,30~39세,0
2019,울산,울산울주군,40~49세,0
2019,울산,울산울주군,50세 이상,0
2019,경기,가평군,19세 이하,0
2019,경기,가평군,20~29세,0
2019,경기,가평군,30~39세,0
2019,경기,가평군,40~49세,0
2019,경기,가평군,50세 이상,0
2019,경기,양평군,19세 이하,0
2019,경기,양평군,20~29세,12
2019,경기,양평군,30~39세,0
2019,경기,양평군,40~49세,0
2019,경기,양평군,50세 이상,0
2019,경기,연천군,19세 이하,0
2019,경기,연천군,20~29세,0
2019,경기,연천군,30~39세,0
2019,경기,연천군,40~49세,0
2019,경기,연천군,50세 이상,0
2019,경기,광명시,19세 이하,0
2019,경기,광명시,20~29세,472
2019,경기,광명시,30~39세,1784
2019,경기,광명시,40~49세,109
2019,경기,광명시,50세 이상,0
2019,경기,동두천시,19세 이하,0
2019,경기,동두천시,20~29세,19
2019,경기,동두천시,30~39세,28
2019,경기,동두천시,40~49세,0
2019,경기,동두천시,50세 이상,0
2019,경기,부천시,19세 이하,10
2019,경기,부천시,20~29세,1315
2019,경기,부천시,30~39세,4517
2019,경기,부천시,40~49세,234
2019,경기,부천시,50세 이상,0
2019,경기,성남수정구,19세 이하,11
2019,경기,성남수정구,20~29세,1170
2019,경기,성남수정구,30~39세,3925
2019,경기,성남수정구,40~49세,207
2019,경기,성남수정구,50세 이상,0
2019,경기,성남중원구,19세 이하,0
2019,경기,성남중원구,20~29세,0
2019,경기,성남중원구,30~39세,0
2019,경기,성남중원구,40~49세,0
2019,경기,성남중원구,50세 이상,0
2019,경기,성남분당구,19세 이하,13
2019,경기,성남분당구,20~29세,1063
2019,경기,성남분당구,30~39세,6320
2019,경기,성남분당구,40~49세,533
2019,경기,성남분당구,50세 이상,0
2019,경기,수원권선구,19세 이하,0
2019,경기,수원권선구,20~29세,825
2019,경기,수원권선구,30~39세,2368
2019,경기,수원권선구,40~49세,107
2019,경기,수원권선구,50세 이상,0
2019,경기,수원장안구,19세 이하,0
2019,경기,수원장안구,20~29세,236
2019,경기,수원장안구,30~39세,724
2019,경기,수원장안구,40~49세,51
2019,경기,수원장안구,50세 이상,0
2019,경기,수원팔달구,19세 이하,0
2019,경기,수원팔달구,20~29세,516
2019,경기,수원팔달구,30~39세,1336
2019,경기,수원팔달구,40~49세,73
2019,경기,수원팔달구,50세 이상,0
2019,경기,수원영통구,19세 이하,0
2019,경기,수원영통구,20~29세,832
2019,경기,수원영통구,30~39세,3178
2019,경기,수원영통구,40~49세,181
2019,경기,수원영통구,50세 이상,0
2019,경기,안양만안구,19세 이하,0
2019,경기,안양만안구,20~29세,147
2019,경기,안양만안구,30~39세,537
2019,경기,안양만안구,40~49세,33
2019,경기,안양만안구,50세 이상,0
2019,경기,안양동안구,19세 이하,0
2019,경기,안양동안구,20~29세,537
2019,경기,안양동안구,30~39세,2369
2019,경기,안양동안구,40~49세,117
2019,경기,안양동안구,50세 이상,0
2019,경기,의정부시,19세 이하,19
2019,경기,의정부시,20~29세,737
2019,경기,의정부시,30~39세,1506
2019,경기,의정부시,40~49세,99
2019,경기,의정부시,50세 이상,0
2019,경기,과천시,19세 이하,0
2019,경기,과천시,20~29세,0
2019,경기,과천시,30~39세,0
2019,경기,과천시,40~49세,0
2019,경기,과천시,50세 이상,0
2019,경기,구리시,19세 이하,0
2019,경기,구리시,20~29세,234
2019,경기,구리시,30~39세,727
2019,경기,구리시,40~49세,44
2019,경기,구리시,50세 이상,0
2019,경기,안산단원구,19세 이하,21
2019,경기,안산단원구,20~29세,1131
2019,경기,안산단원구,30~39세,2505
2019,경기,안산단원구,40~49세,153
2019,경기,안산단원구,50세 이상,0
2019,경기,안산상록구,19세 이하,0
2019,경기,안산상록구,20~29세,194
2019,경기,안산상록구,30~39세,319
2019,경기,안산상록구,40~49세,27
2019,경기,안산상록구,50세 이상,0
2019,경기,평택시,19세 이하,14
2019,경기,평택시,20~29세,1146
2019,경기,평택시,30~39세,2229
2019,경기,평택시,40~49세,127
2019,경기,평택시,50세 이상,0
2019,경기,하남시,19세 이하,0
2019,경기,하남시,20~29세,22
2019,경기,하남시,30~39세,111
2019,경기,하남시,40~49세,0
2019,경기,하남시,50세 이상,0
2019,경기,군포시,19세 이하,0
2019,경기,군포시,20~29세,504
2019,경기,군포시,30~39세,1915
2019,경기,군포시,40~49세,103
2019,경기,군포시,50세 이상,0
2019,경기,남양주시,19세 이하,0
2019,경기,남양주시,20~29세,536
2019,경기,남양주시,30~39세,1546
2019,경기,남양주시,40~49세,93
2019,경기,남양주시,50세 이상,0
2019,경기,의왕시,19세 이하,0
2019,경기,의왕시,20~29세,0
2019,경기,의왕시,30~39세,0
2019,경기,의왕시,40~49세,0
2019,경기,의왕시,50세 이상,0
2019,경기,시흥시,19세 이하,0
2019,경기,시흥시,20~29세,451
2019,경기,시흥시,30~39세,949
2019,경기,시흥시,40~49세,58
2019,경기,시흥시,50세 이상,0
2019,경기,오산시,19세 이하,0
2019,경기,오산시,20~29세,340
2019,경기,오산시,30~39세,602
2019,경기,오산시,40~49세,32
2019,경기,오산시,50세 이상,0
2019,경기,고양덕양구,19세 이하,0
2019,경기,고양덕양구,20~29세,104
2019,경기,고양덕양구,30~39세,354
2019,경기,고양덕양구,40~49세,21
2019,경기,고양덕양구,50세 이상,0
2019,경기,고양일산서구,19세 이하,0
2019,경기,고양일산서구,20~29세,427
2019,경기,고양일산서구,30~39세,1293
2019,경기,고양일산서구,40~49세,86
2019,경기,고양일산서구,50세 이상,0
2019,경기,고양일산동구,19세 이하,0
2019,경기,고양일산동구,20~29세,1089
2019,경기,고양일산동구,30~39세,3876
2019,경기,고양일산동구,40~49세,254
2019,경기,고양일산동구,50세 이상,0
2019,경기,용인기흥구,19세 이하,0
2019,경기,용인기흥구,20~29세,14
2019,경기,용인기흥구,30~39세,21
2019,경기,용인기흥구,40~49세,0
2019,경기,용인기흥구,50세 이상,0
2019,경기,용인수지구,19세 이하,0
2019,경기,용인수지구,20~29세,233
2019,경기,용인수지구,30~39세,1256
2019,경기,용인수지구,40~49세,72
2019,경기,용인수지구,50세 이상,0
2019,경기,용인처인구,19세 이하,0
2019,경기,용인처인구,20~29세,341
2019,경기,용인처인구,30~39세,718
2019,경기,용인처인구,40~49세,45
2019,경기,용인처인구,50세 이상,0
2019,경기,이천시,19세 이하,0
2019,경기,이천시,20~29세,514
2019,경기,이천시,30~39세,982
2019,경기,이천시,40~49세,39
2019,경기,이천시,50세 이상,0
2019,경기,파주시,19세 이하,0
2019,경기,파주시,20~29세,256
2019,경기,파주시,30~39세,359
2019,경기,파주시,40~49세,21
2019,경기,파주시,50세 이상,0
2019,경기,김포시,19세 이하,0
2019,경기,김포시,20~29세,607
2019,경기,김포시,30~39세,2073
2019,경기,김포시,40~49세,112
2019,경기,김포시,50세 이상,0
2019,경기,안성시,19세 이하,0
2019,경기,안성시,20~29세,93
2019,경기,안성시,30~39세,180
2019,경기,안성시,40~49세,0
2019,경기,안성시,50세 이상,0
2019,경기,화성시,19세 이하,13
2019,경기,화성시,20~29세,1376
2019,경기,화성시,30~39세,4658
2019,경기,화성시,40~49세,242
2019,경기,화성시,50세 이상,0
2019,경기,광주시,19세 이하,0
2019,경기,광주시,20~29세,35
2019,경기,광주시,30~39세,36
2019,경기,광주시,40~49세,0
2019,경기,광주시,50세 이상,0
2019,경기,양주시,19세 이하,0
2019,경기,양주시,20~29세,427
2019,경기,양주시,30~39세,794
2019,경기,양주시,40~49세,50
2019,경기,양주시,50세 이상,0
2019,경기,포천시,19세 이하,0
2019,경기,포천시,20~29세,100
2019,경기,포천시,30~39세,130
2019,경기,포천시,40~49세,11
2019,경기,포천시,50세 이상,0
2019,경기,여주시,19세 이하,0
2019,경기,여주시,20~29세,0
2019,경기,여주시,30~39세,0
2019,경기,여주시,40~49세,0
2019,경기,여주시,50세 이상,0
2019,강원,고성군,19세 이하,0
2019,강원,고성군,20~29세,0
2019,강원,고성군,30~39세,0
2019,강원,고성군,40~49세,0
2019,강원,고성군,50세 이상,0
2019,강원,양구군,19세 이하,0
2019,강원,양구군,20~29세,0
2019,강원,양구군,30~39세,0
2019,강원,양구군,40~49세,0
2019,강원,양구군,50세 이상,0
2019,강원,양양군,19세 이하,0
2019,강원,양양군,20~29세,0
2019,강원,양양군,30~39세,0
2019,강원,양양군,40~49세,0
2019,강원,양양군,50세 이상,0
2019,강원,영월군,19세 이하,0
2019,강원,영월군,20~29세,0
2019,강원,영월군,30~39세,0
2019,강원,영월군,40~49세,0
2019,강원,영월군,50세 이상,0
2019,강원,인제군,19세 이하,0
2019,강원,인제군,20~29세,0
2019,강원,인제군,30~39세,0
2019,강원,인제군,40~49세,0
2019,강원,인제군,50세 이상,0
2019,강원,정선군,19세 이하,0
2019,강원,정선군,20~29세,0
2019,강원,정선군,30~39세,0
2019,강원,정선군,40~49세,0
2019,강원,정선군,50세 이상,0
2019,강원,철원군,19세 이하,0
2019,강원,철원군,20~29세,0
2019,강원,철원군,30~39세,0
2019,강원,철원군,40~49세,0
2019,강원,철원군,50세 이상,0
2019,강원,평창군,19세 이하,0
2019,강원,평창군,20~29세,0
2019,강원,평창군,30~39세,0
2019,강원,평창군,40~49세,0
2019,강원,평창군,50세 이상,0
2019,강원,홍천군,19세 이하,0
2019,강원,홍천군,20~29세,0
2019,강원,홍천군,30~39세,0
2019,강원,홍천군,40~49세,0
2019,강원,홍천군,50세 이상,0
2019,강원,화천군,19세 이하,0
2019,강원,화천군,20~29세,0
2019,강원,화천군,30~39세,0
2019,강원,화천군,40~49세,0
2019,강원,화천군,50세 이상,0
2019,강원,횡성군,19세 이하,0
2019,강원,횡성군,20~29세,0
2019,강원,횡성군,30~39세,0
2019,강원,횡성군,40~49세,0
2019,강원,횡성군,50세 이상,0
2019,강원,강릉시,19세 이하,11
2019,강원,강릉시,20~29세,386
2019,강원,강릉시,30~39세,915
2019,강원,강릉시,40~49세,63
2019,강원,강릉시,50세 이상,0
2019,강원,동해시,19세 이하,0
2019,강원,동해시,20~29세,161
2019,강원,동해시,30~39세,355
2019,강원,동해시,40~49세,19
2019,강원,동해시,50세 이상,0
2019,강원,속초시,19세 이하,0
2019,강원,속초시,20~29세,119
2019,강원,속초시,30~39세,172
2019,강원,속초시,40~49세,11
2019,강원,속초시,50세 이상,0
2019,강원,원주시,19세 이하,10
2019,강원,원주시,20~29세,849
2019,강원,원주시,30~39세,2028
2019,강원,원주시,40~49세,132
2019,강원,원주시,50세 이상,0
2019,강원,춘천시,19세 이하,0
2019,강원,춘천시,20~29세,620
2019,강원,춘천시,30~39세,1383
2019,강원,춘천시,40~49세,81
2019,강원,춘천시,50세 이상,0
2019,강원,태백시,19세 이하,0
2019,강원,태백시,20~29세,0
2019,강원,태백시,30~39세,0
2019,강원,태백시,40~49세,0
2019,강원,태백시,50세 이상,0
2019,강원,삼척시,19세 이하,0
2019,강원,삼척시,20~29세,63
2019,강원,삼척시,30~39세,86
2019,강원,삼척시,40~49세,0
2019,강원,삼척시,50세 이상,0
2019,충북,괴산군,19세 이하,0
2019,충북,괴산군,20~29세,0
2019,충북,괴산군,30~39세,0
2019,충북,괴산군,40~49세,0
2019,충북,괴산군,50세 이상,0
2019,충북,단양군,19세 이하,0
2019,충북,단양군,20~29세,0
2019,충북,단양군,30~39세,0
2019,충북,단양군,40~49세,0
2019,충북,단양군,50세 이상,0
2019,충북,보은군,19세 이하,0
2019,충북,보은군,20~29세,0
2019,충북,보은군,30~39세,0
2019,충북,보은군,40~49세,0
2019,충북,보은군,50세 이상,0
2019,충북,영동군,19세 이하,0
2019,충북,영동군,20~29세,0
2019,충북,영동군,30~39세,0
2019,충북,영동군,40~49세,0
2019,충북,영동군,50세 이상,0
2019,충북,옥천군,19세 이하,0
2019,충북,옥천군,20~29세,0
2019,충북,옥천군,30~39세,0
2019,충북,옥천군,40~49세,0
2019,충북,옥천군,50세 이상,0
2019,충북,음성군,19세 이하,0
2019,충북,음성군,20~29세,0
2019,충북,음성군,30~39세,0
2019,충북,음성군,40~49세,0
2019,충북,음성군,50세 이상,0
2019,충북,진천군,19세 이하,0
2019,충북,진천군,20~29세,123
2019,충북,진천군,30~39세,147
2019,충북,진천군,40~49세,12
2019,충북,진천군,50세 이상,0
2019,충북,증평군,19세 이하,0
2019,충북,증평군,20~29세,0
2019,충북,증평군,30~39세,0
2019,충북,증평군,40~49세,0
2019,충북,증평군,50세 이상,0
2019,충북,청주상당구,19세 이하,0
2019,충북,청주상당구,20~29세,123
2019,충북,청주상당구,30~39세,283
2019,충북,청주상당구,40~49세,17
2019,충북,청주상당구,50세 이상,0
2019,충북,청주흥덕구,19세 이하,0
2019,충북,청주흥덕구,20~29세,261
2019,충북,청주흥덕구,30~39세,486
2019,충북,청주흥덕구,40~49세,27
2019,충북,청주흥덕구,50세 이상,0
2019,충북,청주청원구,19세 이하,0
2019,충북,청주청원구,20~29세,488
2019,충북,청주청원구,30~39세,1125
2019,충북,청주청원구,40~49세,48
2019,충북,청주청원구,50세 이상,0
2019,충북,청주서원구,19세 이하,15
2019,충북,청주서원구,20~29세,1111
2019,충북,청주서원구,30~39세,2626
2019,충북,청주서원구,40~49세,149
2019,충북,청주서원구,50세 이상,0
2019,충북,충주시,19세 이하,0
2019,충북,충주시,20~29세,145
2019,충북,충주시,30~39세,233
2019,충북,충주시,40~49세,18
2019,충북,충주시,50세 이상,0
2019,충북,제천시,19세 이하,0
2019,충북,제천시,20~29세,190
2019,충북,제천시,30~39세,332
2019,충북,제천시,40~49세,26
2019,충북,제천시,50세 이상,0
2019,충남,금산군,19세 이하,0
2019,충남,금산군,20~29세,0
2019,충남,금산군,30~39세,0
2019,충남,금산군,40~49세,0
2019,충남,금산군,50세 이상,0
2019,충남,부여군,19세 이하,0
2019,충남,부여군,20~29세,0
2019,충남,부여군,30~39세,0
2019,충남,부여군,40~49세,0
2019,충남,부여군,50세 이상,0
2019,충남,서천군,19세 이하,0
2019,충남,서천군,20~29세,0
2019,충남,서천군,30~39세,0
2019,충남,서천군,40~49세,0
2019,충남,서천군,50세 이상,0
2019,충남,예산군,19세 이하,0
2019,충남,예산군,20~29세,0
2019,충남,예산군,30~39세,0
2019,충남,예산군,40~49세,0
2019,충남,예산군,50세 이상,0
2019,충남,청양군,19세 이하,0
2019,충남,청양군,20~29세,0
2019,충남,청양군,30~39세,0
2019,충남,청양군,40~49세,0
2019,충남,청양군,50세 이상,0
2019,충남,홍성군,19세 이하,0
2019,충남,홍성군,20~29세,40
2019,충남,홍성군,30~39세,50
2019,충남,홍성군,40~49세,0
2019,충남,홍성군,50세 이상,0
2019,충남,태안군,19세 이하,0
2019,충남,태안군,20~29세,0
2019,충남,태안군,30~39세,0
2019,충남,태안군,40~49세,0
2019,충남,태안군,50세 이상,0
2019,충남,천안서북구,19세 이하,17
2019,충남,천안서북구,20~29세,1230
2019,충남,천안서북구,30~39세,2553
2019,충남,천안서북구,40~49세,111
2019,충남,천안서북구,50세 이상,0
2019,충남,천안동남구,19세 이하,13
2019,충남,천안동남구,20~29세,440
2019,충남,천안동남구,30~39세,1187
2019,충남,천안동남구,40~49세,112
2019,충남,천안동남구,50세 이상,0
2019,충남,공주시,19세 이하,0
2019,충남,공주시,20~29세,87
2019,충남,공주시,30~39세,156
2019,충남,공주시,40~49세,0
2019,충남,공주시,50세 이상,0
2019,충남,보령시,19세 이하,0
2019,충남,보령시,20~29세,56
2019,충남,보령시,30~39세,85
2019,충남,보령시,40~49세,0
2019,충남,보령시,50세 이상,0
2019,충남,아산시,19세 이하,0
2019,충남,아산시,20~29세,776
2019,충남,아산시,30~39세,1822
2019,충남,아산시,40~49세,91
2019,충남,아산시,50세 이상,0
2019,충남,서산시,19세 이하,0
2019,충남,서산시,20~29세,341
2019,충남,서산시,30~39세,570
2019,충남,서산시,40~49세,23
2019,충남,서산시,50세 이상,0
2019,충남,논산시,19세 이하,0
2019,충남,논산시,20~29세,90
2019,충남,논산시,30~39세,121
2019,충남,논산시,40~49세,14
2019,충남,논산시,50세 이상,0
2019,충남,계룡시,19세 이하,0
2019,충남,계룡시,20~29세,0
2019,충남,계룡시,30~39세,0
2019,충남,계룡시,40~49세,0
2019,충남,계룡시,50세 이상,0
2019,충남,당진시,19세 이하,0
2019,충남,당진시,20~29세,279
2019,충남,당진시,30~39세,539
2019,충남,당진시,40~49세,27
2019,충남,당진시,50세 이상,0
2019,전북,고창군,19세 이하,0
2019,전북,고창군,20~29세,0
2019,전북,고창군,30~39세,0
2019,전북,고창군,40~49세,0
2019,전북,고창군,50세 이상,0
2019,전북,무주군,19세 이하,0
2019,전북,무주군,20~29세,0
2019,전북,무주군,30~39세,0
2019,전북,무주군,40~49세,0
2019,전북,무주군,50세 이상,0
2019,전북,부안군,19세 이하,0
2019,전북,부안군,20~29세,0
2019,전북,부안군,30~39세,0
2019,전북,부안군,40~49세,0
2019,전북,부안군,50세 이상,0
2019,전북,순창군,19세 이하,0
2019,전북,순창군,20~29세,0
2019,전북,순창군,30~39세,0
2019,전북,순창군,40~49세,0
2019,전북,순창군,50세 이상,0
2019,전북,완주군,19세 이하,0
2019,전북,완주군,20~29세,0
2019,전북,완주군,30~39세,0
2019,전북,완주군,40~49세,0
2019,전북,완주군,50세 이상,0
2019,전북,임실군,19세 이하,0
2019,전북,임실군,20~29세,0
2019,전북,임실군,30~39세,0
2019,전북,임실군,40~49세,0
2019,전북,임실군,50세 이상,0
2019,전북,장수군,19세 이하,0
2019,전북,장수군,20~29세,0
2019,전북,장수군,30~39세,0
2019,전북,장수군,40~49세,0
2019,전북,장수군,50세 이상,0
2019,전북,진안군,19세 이하,0
2019,전북,진안군,20~29세,0
2019,전북,진안군,30~39세,0
2019,전북,진안군,40~49세,0
2019,전북,진안군,50세 이상,0
2019,전북,군산시,19세 이하,0
2019,전북,군산시,20~29세,387
2019,전북,군산시,30~39세,780
2019,전북,군산시,40~49세,57
2019,전북,군산시,50세 이상,0
2019,전북,남원시,19세 이하,0
2019,전북,남원시,20~29세,48
2019,전북,남원시,30~39세,49
2019,전북,남원시,40~49세,0
2019,전북,남원시,50세 이상,0
2019,전북,익산시,19세 이하,0
2019,전북,익산시,20~29세,420
2019,전북,익산시,30~39세,900
2019,전북,익산시,40~49세,57
2019,전북,익산시,50세 이상,0
2019,전북,전주완산구,19세 이하,0
2019,전북,전주완산구,20~29세,638
2019,전북,전주완산구,30~39세,1719
2019,전북,전주완산구,40~49세,96
2019,전북,전주완산구,50세 이상,0
2019,전북,전주덕진구,19세 이하,10
2019,전북,전주덕진구,20~29세,898
2019,전북,전주덕진구,30~39세,2076
2019,전북,전주덕진구,40~49세,138
2019,전북,전주덕진구,50세 이상,0
2019,전북,정읍시,19세 이하,0
2019,전북,정읍시,20~29세,68
2019,전북,정읍시,30~39세,86
2019,전북,정읍시,40~49세,0
2019,전북,정읍시,50세 이상,0
2019,전북,김제시,19세 이하,0
2019,전북,김제시,20~29세,70
2019,전북,김제시,30~39세,95
2019,전북,김제시,40~49세,0
2019,전북,김제시,50세 이상,0
2019,전남,강진군,19세 이하,0
2019,전남,강진군,20~29세,17
2019,전남,강진군,30~39세,17
2019,전남,강진군,40~49세,0
2019,전남,강진군,50세 이상,0
2019,전남,고흥군,19세 이하,0
2019,전남,고흥군,20~29세,0
2019,전남,고흥군,30~39세,0
2019,전남,고흥군,40~49세,0
2019,전남,고흥군,50세 이상,0
2019,전남,곡성군,19세 이하,0
2019,전남,곡성군,20~29세,0
2019,전남,곡성군,30~39세,0
2019,전남,곡성군,40~49세,0
2019,전남,곡성군,50세 이상,0
2019,전남,구례군,19세 이하,0
2019,전남,구례군,20~29세,0
2019,전남,구례군,30~39세,0
2019,전남,구례군,40~49세,0
2019,전남,구례군,50세 이상,0
2019,전남,담양군,19세 이하,0
2019,전남,담양군,20~29세,0
2019,전남,담양군,30~39세,0
2019,전남,담양군,40~49세,0
2019,전남,담양군,50세 이상,0
2019,전남,무안군,19세 이하,0
2019,전남,무안군,20~29세,0
2019,전남,무안군,30~39세,0
2019,전남,무안군,40~49세,0
2019,전남,무안군,50세 이상,0
2019,전남,보성군,19세 이하,0
2019,전남,보성군,20~29세,0
2019,전남,보성군,30~39세,0
2019,전남,보성군,40~49세,0
2019,전남,보성군,50세 이상,0
2019,전남,신안군,19세 이하,0
2019,전남,신안군,20~29세,0
2019,전남,신안군,30~39세,0
2019,전남,신안군,40~49세,0
2019,전남,신안군,50세 이상,0
2019,전남,영광군,19세 이하,0
2019,전남,영광군,20~29세,40
2019,전남,영광군,30~39세,69
2019,전남,영광군,40~49세,0
2019,전남,영광군,50세 이상,0
2019,전남,영암군,19세 이하,0
2019,전남,영암군,20~29세,0
2019,전남,영암군,30~39세,0
2019,전남,영암군,40~49세,0
2019,전남,영암군,50세 이상,0
2019,전남,완도군,19세 이하,0
2019,전남,완도군,20~29세,0
2019,전남,완도군,30~39세,0
2019,전남,완도군,40~49세,0
2019,전남,완도군,50세 이상,0
2019,전남,장성군,19세 이하,0
2019,전남,장성군,20~29세,0
2019,전남,장성군,30~39세,0
2019,전남,장성군,40~49세,0
2019,전남,장성군,50세 이상,0
2019,전남,장흥군,19세 이하,0
2019,전남,장흥군,20~29세,0
2019,전남,장흥군,30~39세,0
2019,전남,장흥군,40~49세,0
2019,전남,장흥군,50세 이상,0
2019,전남,진도군,19세 이하,0
2019,전남,진도군,20~29세,0
2019,전남,진도군,30~39세,0
2019,전남,진도군,40~49세,0
2019,전남,진도군,50세 이상,0
2019,전남,함평군,19세 이하,0
2019,전남,함평군,20~29세,0
2019,전남,함평군,30~39세,0
2019,전남,함평군,40~49세,0
2019,전남,함평군,50세 이상,0
2019,전남,해남군,19세 이하,0
2019,전남,해남군,20~29세,15
2019,전남,해남군,30~39세,13
2019,전남,해남군,40~49세,0
2019,전남,해남군,50세 이상,0
2019,전남,화순군,19세 이하,0
2019,전남,화순군,20~29세,0
2019,전남,화순군,30~39세,0
2019,전남,화순군,40~49세,0
2019,전남,화순군,50세 이상,0
2019,전남,나주시,19세 이하,0
2019,전남,나주시,20~29세,0
2019,전남,나주시,30~39세,0
2019,전남,나주시,40~49세,0
2019,전남,나주시,50세 이상,0
2019,전남,목포시,19세 이하,16
2019,전남,목포시,20~29세,687
2019,전남,목포시,30~39세,1323
2019,전남,목포시,40~49세,92
2019,전남,목포시,50세 이상,0
2019,전남,순천시,19세 이하,10
2019,전남,순천시,20~29세,864
2019,전남,순천시,30~39세,2037
2019,전남,순천시,40~49세,118
2019,전남,순천시,50세 이상,0
2019,전남,여수시,19세 이하,0
2019,전남,여수시,20~29세,303
2019,전남,여수시,30~39세,707
2019,전남,여수시,40~49세,32
2019,전남,여수시,50세 이상,0
2019,전남,광양시,19세 이하,0
2019,전남,광양시,20~29세,138
2019,전남,광양시,30~39세,216
2019,전남,광양시,40~49세,10
2019,전남,광양시,50세 이상,0
2019,경북,고령군,19세 이하,0
2019,경북,고령군,20~29세,0
2019,경북,고령군,30~39세,0
2019,경북,고령군,40~49세,0
2019,경북,고령군,50세 이상,0
2019,경북,군위군,19세 이하,0
2019,경북,군위군,20~29세,0
2019,경북,군위군,30~39세,0
2019,경북,군위군,40~49세,0
2019,경북,군위군,50세 이상,0
2019,경북,봉화군,19세 이하,0
2019,경북,봉화군,20~29세,0
2019,경북,봉화군,30~39세,0
2019,경북,봉화군,40~49세,0
2019,경북,봉화군,50세 이상,0
2019,경북,성주군,19세 이하,0
2019,경북,성주군,20~29세,0
2019,경북,성주군,30~39세,0
2019,경북,성주군,40~49세,0
2019,경북,성주군,50세 이상,0
